seq_len,ch_idx
358,0
358,2
314,16
294,6
286,29
278,25
269,26
265,8
262,22
231,14
232,2
211,7
208,6
205,19
205,23
201,24
199,8
192,19
192,26
175,20
172,26
171,14
170,3
167,8
164,2
163,1
163,25
159,13
153,14
151,7
149,9
142,21
142,12
140,14
139,5
135,18
131,4
129,25
128,6
126,12
124,19
122,29
122,8
122,24
120,4
118,10
115,15
115,21
114,30
112,27
111,29
111,1
111,7
111,8
110,24
110,13
109,10
109,19
109,29
109,16
107,6
108,20
108,27
107,17
107,3
105,30
105,14
105,18
104,8
103,16
103,10
102,30
101,3
101,1
101,25
101,28
101,24
100,14
99,17
99,21
107,26
100,26
98,7
97,26
95,7
94,13
94,21
93,31
93,19
93,10
93,12
92,4
91,29
91,16
91,31
91,6
90,15
90,30
90,28
89,3
89,4
89,13
89,14
88,25
86,6
93,7
92,28
88,28
88,20
87,23
87,8
85,13
85,15
84,18
84,8
83,28
83,30
82,19
82,17
81,8
81,11
80,9
80,0
80,7
80,28
79,20
79,3
79,12
79,23
78,21
78,11
78,5
78,14
78,29
77,16
77,0
86,6
76,9
76,17
76,6
72,6
72,14
72,19
72,29
71,12
71,25
70,31
69,13
69,4
69,27
69,7
68,12
67,26
67,21
67,25
67,31
66,22
70,20
68,18
66,20
65,30
65,27
65,10
64,4
64,26
63,11
63,20
62,18
62,27
62,10
62,5
61,25
61,11
61,2
61,24
61,15
61,20
60,18
60,10
60,26
60,31
59,19
59,29
59,20
59,18
59,27
59,26
58,5
58,28
57,3
57,6
57,11
57,22
56,24
55,1
55,15
75,12
64,30
61,5
57,2
57,30
56,18
56,5
56,27
56,11
55,0
55,1
55,2
53,0
53,23
53,28
53,19
53,9
52,14
52,31
52,4
52,30
52,10
52,11
51,0
51,1
51,13
51,9
50,15
50,31
50,30
49,10
49,0
49,7
48,25
48,19
48,9
48,22
47,17
47,29
46,14
46,24
46,21
88,16
62,27
48,23
47,16
46,31
45,11
45,20
45,0
44,13
44,21
43,14
43,24
43,18
43,5
43,31
43,9
42,11
42,10
42,7
42,22
41,21
41,16
41,2
40,24
40,15
40,5
40,31
40,9
40,30
40,11
40,20
40,12
40,10
40,1
39,0
39,3
39,7
38,23
38,16
37,2
37,14
37,6
36,17
39,11
38,15
38,27
37,18
37,21
37,3
36,4
35,23
35,2
35,15
35,27
35,18
34,21
34,30
34,1
34,22
33,13
33,23
33,7
33,17
33,19
33,28
32,16
32,2
32,15
32,18
32,10
31,12
31,30
31,3
31,1
31,4
31,22
31,13
31,23
30,7
30,17
30,16
30,26
30,6
30,29
29,5
29,11
29,15
29,27
29,18
29,10
29,12
29,21
29,3
28,1
28,4
28,9
28,20
28,22
28,17
27,19
27,28
27,2
27,25
27,26
26,6
25,8
36,23
34,0
31,23
29,22
29,28
28,13
27,19
26,25
26,8
25,15
25,4
25,5
25,23
25,22
25,28
25,30
24,1
24,9
24,13
24,0
23,19
23,24
23,25
23,29
23,8
23,15
23,4
23,27
22,5
22,18
22,23
22,22
22,28
22,30
21,21
21,31
21,9
21,3
21,17
21,20
21,0
21,2
20,19
20,25
20,29
20,8
20,15
20,11
19,27
19,18
19,23
19,22
19,28
19,30
18,1
18,21
18,10
18,9
18,3
18,17
18,20
18,13
18,0
17,2
17,19
17,24
17,25
16,29
16,8
24,12
23,5
23,17
22,31
21,12
21,24
20,16
19,5
19,9
19,17
19,22
17,31
17,1
16,4
16,3
16,12
16,24
15,16
15,26
15,5
15,9
15,11
15,17
14,22
14,31
14,1
14,4
14,27
14,3
14,12
14,13
13,24
13,0
13,16
13,29
13,7
12,2
12,26
12,6
12,14
12,5
12,9
12,11
12,15
12,17
12,22
12,31
12,1
12,4
12,23
11,27
11,28
11,3
11,12
11,13
11,10
11,24
10,20
10,21
10,0
10,16
10,29
10,7
10,25
10,2
10,26
10,6
10,8
9,14
9,5
9,9
9,11
9,15
9,17
9,22
9,31
9,1
8,4
8,23
8,27
8,28
8,3
8,12
8,13
8,18
8,10
8,24
8,20
8,21
7,0
7,16
6,29
6,7
5,25
5,2
5,26
5,6
5,8
4,14
