seq_len,ch_idx
359,7
299,18
229,9
204,15
204,0
202,11
188,24
180,18
179,14
172,2
166,18
166,7
160,11
155,16
138,10
137,1
133,12
131,1
127,15
126,4
122,28
122,5
122,12
121,4
121,2
120,19
119,22
119,21
118,18
111,23
111,8
110,0
109,31
108,16
108,14
108,29
105,15
103,14
103,25
102,23
101,19
100,20
99,4
99,14
104,26
98,24
96,21
95,25
94,26
94,10
93,19
91,14
91,15
91,17
91,23
90,28
89,20
87,27
88,25
81,20
80,29
80,5
80,9
79,16
79,27
78,11
76,7
77,28
76,29
75,26
72,8
71,28
71,29
70,1
69,21
68,15
68,7
67,12
70,0
68,13
64,26
63,16
62,7
62,12
62,23
61,31
61,25
61,26
60,30
60,28
60,29
58,17
58,1
58,9
58,27
57,3
57,7
56,12
56,25
54,10
53,16
53,1
53,3
52,6
51,26
51,25
50,10
49,11
49,22
48,17
48,2
45,18
48,0
47,22
44,0
44,8
44,12
44,29
43,13
43,19
43,24
42,9
41,14
41,6
41,30
41,8
41,12
40,13
40,19
39,20
39,24
39,28
39,31
38,3
38,9
37,15
37,17
36,14
36,2
34,18
55,23
38,23
38,3
37,6
36,10
35,27
34,4
33,3
33,6
33,13
33,22
32,30
32,8
32,10
32,20
32,23
32,26
31,12
30,27
30,24
30,29
29,31
29,5
29,2
28,11
28,1
27,16
27,21
27,18
30,6
30,13
29,22
28,30
27,31
27,24
26,4
26,5
26,21
26,6
25,30
25,20
25,31
24,19
24,24
24,4
23,5
23,21
22,2
22,16
22,11
22,6
22,13
22,22
22,30
21,3
21,20
21,8
21,19
20,24
20,4
20,5
20,21
20,17
20,29
19,2
19,16
19,25
19,27
18,0
18,11
18,28
18,15
17,18
17,7
22,17
21,9
19,30
18,3
18,5
17,13
16,17
16,31
16,22
16,27
15,8
14,10
13,1
13,9
13,0
13,30
13,6
13,3
13,5
12,13
11,17
11,31
11,22
11,27
11,8
11,21
11,20
10,10
10,2
10,4
10,19
10,25
9,26
9,23
9,28
9,1
9,9
8,0
7,11
7,15
6,14
6,7
