seq_len,ch_idx
2048,9
2048,3
2048,16
2048,21
2048,23
2048,14
2048,30
2048,9
2048,26
2048,31
2048,20
2048,21
2048,10
2048,1
2048,30
2048,26
2048,14
2048,31
2048,10
2048,10
2048,23
2048,1
2048,15
2048,11
2048,15
2048,0
2048,16
2048,16
2048,31
2048,18
2048,25
2048,0
2048,22
2048,5
2048,31
2048,24
2048,8
2048,9
2048,11
2048,25
2048,25
2048,29
2048,5
2048,29
2048,26
2048,9
2048,15
2048,25
2048,23
2048,13
2048,19
2048,3
2048,30
2048,22
2048,7
2048,29
2048,28
2048,13
1983,8
1973,18
1945,22
1909,1
1919,20
2048,0
1842,22
1809,20
1761,24
1904,4
1724,15
1718,11
1720,14
1711,14
1679,30
2048,27
1628,0
1625,24
1625,15
1602,20
1557,20
1559,3
1534,5
1515,12
1521,23
1536,5
1611,6
1471,22
1447,1
1501,0
1411,10
1407,12
1445,24
1396,24
1395,4
1411,11
1393,22
1565,3
1367,28
1385,18
1372,22
1356,22
1520,8
1367,23
1336,2
1325,2
1335,27
1372,1
1311,19
1308,22
1347,16
1267,4
1260,31
1245,31
1214,30
1256,19
1314,29
1175,28
1167,26
1255,3
1152,4
1146,7
1139,3
1132,26
1190,29
1133,9
1126,28
1175,29
1155,1
1121,31
1169,2
1122,6
1053,23
1052,5
1045,11
1043,23
1039,21
1039,17
2048,30
1116,3
1015,4
1008,1
1002,30
2048,1
987,22
972,21
1395,13
1091,18
982,18
955,18
947,7
933,3
958,6
928,14
977,30
922,30
920,30
896,14
890,28
981,6
920,5
861,26
900,9
868,9
859,17
856,9
843,30
851,19
964,6
828,17
887,4
818,30
814,31
801,4
792,1
789,0
787,12
784,31
799,1
775,1
907,3
783,3
777,3
761,3
770,7
1878,18
765,11
740,4
734,18
731,17
749,17
725,13
760,29
737,13
700,20
707,18
698,12
711,7
675,7
664,7
669,29
651,29
650,7
668,17
646,1
640,22
759,6
642,23
632,11
629,17
622,27
612,27
625,11
602,18
602,29
693,2
585,4
1372,27
630,23
593,8
592,27
571,7
582,9
575,1
562,17
561,2
561,1
560,23
559,5
563,17
550,12
545,23
541,3
607,6
598,12
547,17
539,27
955,31
548,31
532,21
523,2
549,17
534,4
527,11
525,17
512,24
522,11
506,13
484,26
510,28
510,10
506,17
487,12
482,6
480,7
478,26
501,14
486,14
1174,13
465,28
456,13
464,12
462,28
487,16
463,17
451,12
440,4
921,11
462,11
442,10
433,11
439,15
419,14
418,15
613,17
457,17
426,17
418,17
416,8
482,12
409,12
409,28
400,14
396,21
392,15
466,24
390,24
386,2
400,21
391,21
380,31
379,17
377,8
373,21
428,4
396,19
375,27
366,27
363,4
383,27
382,4
382,27
369,27
363,11
352,15
401,8
400,8
376,20
369,8
352,15
366,28
347,8
337,28
336,15
345,12
336,8
324,10
473,24
347,20
328,28
414,19
316,15
314,21
313,19
393,12
306,24
304,14
280,8
305,14
276,14
269,29
374,5
285,5
277,5
274,29
267,28
260,5
1949,21
298,12
294,27
286,21
259,10
252,8
249,12
394,27
301,13
268,27
265,12
249,27
239,7
238,13
361,7
237,27
225,2
1409,10
393,24
270,24
214,10
211,27
1830,13
529,5
312,8
221,0
216,28
212,8
210,24
202,21
306,27
212,12
211,27
199,12
191,8
285,29
240,27
220,28
219,8
186,4
307,5
233,10
231,12
188,10
186,6
851,13
364,10
233,25
208,13
205,25
188,12
173,17
171,10
170,13
167,25
163,12
2048,0
1004,8
186,6
183,12
177,28
283,25
200,25
197,25
163,2
152,25
152,17
150,2
147,25
1707,17
185,8
161,15
146,9
144,0
192,2
132,2
129,2
127,2
121,2
151,21
135,21
131,2
126,21
123,15
447,16
206,16
149,10
144,16
135,28
129,7
110,10
2048,7
435,20
126,2
115,6
113,20
111,2
102,6
98,21
98,25
96,20
1199,19
120,6
110,20
108,16
98,6
96,20
95,16
95,26
94,6
93,20
92,16
88,19
85,26
85,6
836,5
256,5
128,9
101,28
100,19
98,5
86,9
85,28
79,16
72,25
128,26
95,2
92,19
71,26
70,2
66,19
234,24
116,26
58,24
57,2
54,19
257,26
64,26
60,26
59,8
52,16
52,21
46,24
44,10
292,19
88,28
66,19
34,15
62,25
54,25
49,16
44,14
38,18
29,6
28,25
65,0
37,0
26,19
17,16
12,18
707,19
543,16
165,6
39,6
38,19
37,16
29,14
25,6
23,19
17,16
9,25
8,7
7,24
4,14
2,0
2,2
1,6
