seq_len,ch_idx
2048,24
1933,19
1583,9
1032,10
934,31
841,9
809,30
918,3
784,5
695,19
672,25
672,1
867,21
684,7
646,16
607,1
599,30
666,3
661,30
648,2
653,13
568,0
566,3
664,11
548,20
764,14
621,22
619,26
574,14
531,8
558,7
530,22
543,16
518,16
514,21
510,7
506,5
496,23
492,14
531,20
501,28
481,24
906,4
491,8
475,28
467,18
472,18
466,10
462,18
459,15
457,9
453,13
451,31
504,28
479,17
466,9
444,4
573,5
463,4
474,29
451,1
431,30
1342,29
1148,2
900,27
580,23
466,6
424,31
440,18
444,6
391,31
937,16
464,1
1553,27
410,23
408,13
394,22
386,20
377,18
373,13
479,13
412,14
394,0
360,14
359,0
358,23
355,4
894,6
400,15
347,26
346,15
340,4
334,27
333,14
382,19
342,8
340,4
338,22
338,17
338,19
333,3
335,11
328,0
323,23
323,6
322,7
316,17
311,18
363,15
314,5
302,15
298,22
294,13
291,23
719,30
332,2
298,1
290,15
285,8
281,6
283,29
282,10
377,7
291,1
288,2
287,28
282,27
276,11
269,23
265,8
278,27
278,31
275,27
273,31
262,17
260,3
253,18
251,8
359,26
270,11
264,3
262,2
262,0
254,26
252,11
333,28
253,15
242,2
238,28
1953,18
623,21
249,5
244,8
238,13
231,28
229,0
226,21
226,31
1179,0
994,0
372,1
231,28
230,21
222,30
221,17
220,18
216,19
215,29
211,8
429,23
280,17
234,12
222,13
215,2
214,3
210,17
201,25
332,23
246,11
219,27
218,7
199,1
194,9
211,10
1522,6
213,1
197,3
193,26
187,31
180,19
178,29
176,24
175,3
174,23
394,1
221,14
196,18
188,4
185,8
185,1
177,7
173,14
173,25
171,12
166,18
165,4
161,9
1134,17
176,19
163,22
163,20
161,16
161,28
158,19
156,12
206,10
183,26
169,20
162,28
161,12
157,7
153,26
152,27
152,22
149,20
145,9
143,21
322,11
184,24
184,7
179,11
150,12
147,15
144,21
142,29
141,8
139,7
253,2
239,28
165,13
141,31
134,20
132,9
130,17
130,8
128,28
369,12
167,12
161,29
148,12
126,29
126,21
120,21
116,20
2048,8
177,24
149,20
141,11
134,23
126,22
115,10
114,19
113,31
111,25
108,6
108,5
107,12
101,2
141,25
128,31
116,3
116,25
111,13
104,0
103,12
98,29
143,6
123,20
119,25
114,22
99,15
97,14
91,0
86,6
85,20
150,15
143,26
127,3
116,14
99,10
96,12
79,25
75,15
75,3
100,10
81,22
80,10
80,22
80,10
75,15
72,28
70,21
69,13
66,17
135,26
90,10
70,26
67,9
66,16
66,10
64,25
63,15
61,26
60,17
59,28
58,11
58,7
57,19
56,9
79,5
66,25
66,22
64,14
61,5
58,30
57,4
54,25
54,22
51,15
49,29
48,20
48,21
46,14
45,5
45,30
45,4
45,27
42,16
41,24
55,25
48,31
47,25
41,5
41,31
40,16
31,24
136,16
83,4
71,16
70,4
65,23
61,12
46,10
42,21
40,16
39,29
39,4
36,11
36,2
30,23
21,1
210,30
205,6
41,11
35,29
33,5
30,2
24,17
22,30
15,13
15,27
15,24
2048,24
2048,12
106,26
76,26
39,5
29,11
27,7
20,13
14,6
12,25
10,20
5,26
