seq_len,ch_idx
2048,12
2048,22
911,26
2048,3
833,21
743,13
664,9
661,8
655,2
624,17
677,30
594,17
565,1
585,11
563,30
529,9
504,26
1472,4
481,23
1578,7
475,27
1473,19
500,31
487,15
509,24
478,14
451,24
2011,29
444,25
442,14
431,5
428,25
413,30
400,30
409,9
387,13
386,17
377,26
377,24
394,2
373,5
371,19
370,15
364,8
675,16
447,22
354,16
376,20
365,5
352,28
489,1
393,0
361,28
331,23
330,7
325,14
797,18
320,27
314,24
313,18
413,15
324,0
317,10
323,4
298,18
295,0
309,24
289,7
296,29
292,5
327,15
276,18
298,30
291,5
280,30
276,4
265,28
260,5
254,9
252,30
2048,25
1937,7
284,14
273,23
263,15
262,14
254,31
253,1
249,4
281,20
256,21
241,6
235,8
279,3
259,28
248,2
235,9
226,11
392,17
258,17
231,0
231,29
217,17
216,6
211,26
220,23
211,20
210,18
209,14
256,23
246,23
215,31
213,13
210,29
209,25
205,23
202,20
347,2
289,16
214,29
192,11
188,16
187,6
181,15
325,13
205,8
197,19
187,18
181,8
268,0
204,0
183,26
180,4
174,19
167,25
847,10
177,10
171,31
168,13
166,1
164,10
156,13
1168,0
178,27
159,13
156,1
151,5
149,9
148,27
146,29
141,19
526,21
147,5
145,6
145,9
142,19
141,27
157,8
134,31
557,10
387,10
217,8
142,9
132,28
121,10
117,24
116,3
115,31
111,9
233,14
218,24
169,22
141,12
113,31
111,20
110,14
110,28
110,18
101,24
113,22
102,31
91,2
148,27
120,27
104,6
91,16
89,1
89,27
87,20
81,18
335,20
166,10
96,20
92,16
85,14
209,26
120,26
93,4
87,26
84,2
83,4
75,22
65,31
981,15
292,16
216,1
82,14
67,6
63,28
61,26
55,10
482,6
95,21
85,6
77,1
73,19
73,21
54,12
54,11
51,6
48,1
47,24
356,12
158,2
66,12
41,28
40,2
36,23
36,21
35,12
33,15
32,6
86,11
58,11
52,3
49,11
40,3
32,11
30,16
30,23
29,13
27,3
21,22
49,27
31,5
28,25
26,11
23,31
20,27
19,28
223,20
95,21
12,8
11,17
7,28
4,21
