seq_len,ch_idx
2048,10
2048,9
2048,3
2048,28
2048,13
2048,17
2048,0
2048,27
2048,24
2048,27
2048,26
2048,2
2048,11
2048,12
2048,18
1950,5
1902,25
1816,20
1724,7
1852,30
1621,19
1579,8
1574,20
1429,20
2048,20
1833,19
1328,12
1321,23
1412,5
1875,4
1228,4
1217,15
1172,7
1111,21
1082,29
1348,2
1037,25
1027,7
981,25
895,11
874,10
840,5
836,5
789,6
763,30
972,6
805,4
836,31
713,28
1279,14
675,31
654,26
654,26
713,21
538,1
531,17
577,1
558,1
511,14
503,22
518,9
503,17
490,28
464,22
459,22
470,11
404,8
372,23
397,8
379,3
373,3
374,17
371,16
380,6
351,22
300,6
290,21
280,15
271,22
263,15
257,15
279,15
274,1
249,8
345,18
318,13
221,14
214,22
237,31
220,16
205,16
198,16
223,22
1504,16
187,24
173,6
165,1
158,24
158,18
149,13
856,8
210,13
137,1
133,0
204,21
385,9
162,24
113,30
96,22
93,1
295,9
98,1
90,15
234,0
160,31
87,0
74,31
166,29
79,14
71,14
37,29
63,23
29,23
52,23
16,10
73,29
11,29
10,18
