seq_len,ch_idx
1722,19
921,26
1173,10
790,6
739,11
635,22
624,9
610,18
597,8
584,2
534,20
512,6
525,26
487,4
494,8
483,17
477,10
474,30
451,17
462,7
449,7
446,15
521,29
418,0
427,12
414,12
397,22
395,18
374,3
373,14
556,20
371,5
366,14
362,15
358,15
369,10
361,27
338,23
359,1
305,21
317,15
296,29
291,11
271,25
479,24
309,17
270,23
264,31
260,23
725,8
567,23
235,7
228,3
248,30
225,23
569,29
223,25
213,21
1184,2
215,17
207,31
200,14
211,9
195,2
184,25
182,9
196,28
174,30
165,25
162,28
161,30
169,3
163,24
148,18
145,4
145,3
150,4
150,26
142,9
141,14
150,20
197,27
135,5
129,28
127,4
120,27
116,24
2048,5
194,0
110,6
107,14
106,20
105,0
2048,16
120,11
98,11
89,21
89,6
430,12
209,22
82,12
80,28
95,25
81,3
80,18
65,22
198,13
168,13
247,13
216,1
155,13
48,1
389,1
100,24
54,13
51,27
43,24
40,4
167,21
73,0
52,28
48,0
21,21
13,31
41,31
24,7
11,31
1,27
