seq_len,ch_idx
671,5
622,22
625,3
1039,23
543,21
526,4
572,7
497,15
465,16
445,20
415,1
385,14
372,15
361,4
354,12
340,29
357,2
346,21
446,13
320,28
314,10
628,5
323,0
280,10
250,2
241,31
241,24
234,24
340,12
230,16
649,17
244,19
416,17
382,18
202,3
179,24
178,7
385,18
178,8
156,27
150,26
135,26
130,0
131,30
246,6
157,30
135,6
109,28
108,13
106,29
103,11
485,9
224,11
101,26
99,27
105,20
100,27
84,19
58,14
56,1
323,9
38,8
20,31
55,25
