seq_len,ch_idx
2048,27
1904,15
1542,0
1472,22
1287,14
2048,11
1232,7
1217,31
1150,13
1115,13
1136,10
1122,0
1051,17
1057,17
816,22
855,5
770,29
1019,9
1110,28
588,6
592,29
539,12
523,25
518,29
515,24
601,25
500,30
518,8
478,8
438,19
473,4
390,2
379,4
349,2
376,18
328,19
400,20
306,20
300,20
866,21
289,24
1023,4
312,6
284,30
607,23
226,2
205,1
183,1
185,12
160,1
92,3
85,3
100,3
77,12
56,19
59,18
106,16
67,16
37,16
202,26
51,26
35,26
166,18
24,23
