seq_len,ch_idx
2048,12
2048,8
2048,30
2048,8
2048,11
2048,4
2048,11
2048,2
2048,28
2048,20
2048,20
2048,11
2048,13
2048,6
2048,25
2048,15
2048,0
2048,10
2048,11
2048,6
2048,6
2048,19
2048,14
2048,16
2048,4
2048,24
2048,15
2048,0
2048,2
2048,29
2048,21
2048,8
2048,14
2048,23
2048,31
2048,20
2048,28
2048,23
2048,20
2048,26
2048,25
2048,20
2048,21
2048,8
2048,14
2048,12
2048,17
2048,1
2048,21
2048,24
2048,8
2048,17
2041,22
2031,8
2017,22
1988,23
1975,11
1960,1
1959,9
2048,16
1937,5
2039,21
1927,1
1916,21
1886,3
1939,9
1819,24
1805,16
1786,27
1746,1
1741,27
1703,29
1681,6
1781,28
1701,26
1696,5
1680,31
1689,29
1707,15
1939,13
1667,13
1625,9
1594,1
1740,18
1576,24
1578,14
1567,15
1616,16
1502,15
1510,2
1503,17
1691,18
1494,18
1810,3
1518,27
1466,6
1504,0
1450,4
1444,0
1411,23
1406,18
1417,27
1386,16
1427,27
1378,26
1347,5
1637,11
1433,11
1401,13
1435,0
1324,9
1315,19
1355,29
1320,1
1283,15
1323,22
1314,22
1266,25
1441,14
1245,23
1235,19
1233,22
1214,24
1207,16
1236,22
1225,23
1214,23
1181,14
1155,13
1139,24
1185,30
1134,2
1125,12
1103,3
1102,9
1091,29
1088,1
1163,7
1064,23
1099,25
1068,25
1063,7
1052,29
1017,7
1032,25
1015,25
1005,9
1000,10
990,3
985,18
982,18
981,21
979,7
974,12
975,17
959,13
958,17
962,8
957,28
934,26
915,25
889,29
915,5
882,5
850,10
831,19
1219,21
1105,7
825,22
813,1
956,0
829,25
806,23
1818,13
820,6
809,13
802,0
783,25
776,25
768,23
793,7
752,15
752,7
832,10
734,19
754,28
726,9
732,6
729,0
717,29
798,10
745,25
703,1
690,13
834,7
709,10
679,9
674,26
660,7
830,22
667,18
655,28
1759,7
805,12
656,7
643,15
626,29
691,22
619,19
740,31
615,18
611,26
607,0
619,24
604,1
603,24
599,22
593,0
2048,5
714,7
682,6
603,17
579,3
574,14
621,17
588,15
2048,17
601,3
579,4
546,5
543,19
538,19
538,22
537,5
536,4
576,2
570,26
539,4
559,3
544,27
535,5
528,9
518,2
528,30
519,31
518,9
507,14
503,0
502,31
499,6
491,31
548,15
520,28
506,15
486,28
483,5
543,14
505,14
480,24
479,20
478,30
704,3
684,5
537,3
477,5
466,22
784,3
461,26
460,10
453,12
642,4
485,26
444,26
508,13
448,29
444,22
441,4
533,30
430,30
428,30
442,30
418,2
459,27
454,16
451,27
424,31
402,30
453,19
399,17
399,21
902,31
430,17
424,21
415,2
408,10
485,31
388,3
2048,31
433,20
415,20
363,30
659,26
370,5
413,22
401,28
348,8
345,2
343,22
342,18
431,19
409,26
353,19
352,26
339,26
344,3
340,1
338,10
371,30
363,6
348,4
336,6
331,30
317,4
316,1
317,1
308,14
318,30
315,30
309,31
302,31
300,14
299,6
299,16
295,23
294,31
293,29
302,30
281,30
280,26
279,28
277,30
276,26
274,6
292,19
275,6
273,28
263,8
263,15
281,27
251,12
595,30
346,30
277,30
261,9
255,30
248,3
409,3
386,3
256,5
247,10
247,23
242,8
242,3
235,5
365,10
244,10
244,4
242,10
234,27
226,6
551,20
258,27
230,4
226,12
264,2
213,8
203,29
201,30
197,3
498,2
288,19
225,18
201,5
183,2
543,19
193,19
182,28
180,2
257,12
210,20
191,14
175,20
169,12
169,14
168,0
165,20
321,16
209,9
187,16
183,10
164,31
336,19
209,17
162,19
150,17
258,20
185,20
157,0
134,19
133,10
177,16
134,16
134,3
260,11
215,11
161,11
126,16
119,9
114,12
114,4
168,4
146,4
137,0
128,4
101,4
1009,28
334,28
109,28
107,9
103,28
103,9
100,19
99,28
98,9
95,31
117,16
113,15
98,19
92,16
90,18
90,15
89,25
89,14
89,8
86,30
210,27
140,27
130,17
98,27
84,31
74,17
115,18
113,18
89,18
64,18
64,27
137,2
125,2
88,18
73,2
72,31
70,7
64,17
63,20
60,18
60,27
56,2
56,31
123,2
123,2
95,27
90,13
59,2
57,27
57,30
53,26
52,7
51,17
47,20
43,21
166,10
137,10
76,29
61,4
60,30
45,31
45,10
43,29
42,21
38,18
393,12
101,12
68,12
59,12
53,12
45,12
31,12
29,12
73,12
45,21
44,12
30,4
24,31
18,10
15,28
116,10
75,24
32,10
25,24
17,10
10,24
9,10
