seq_len,ch_idx
525,22
425,22
392,31
373,13
305,30
280,23
279,6
236,4
219,18
209,2
203,4
201,20
192,31
191,8
174,16
174,18
171,26
168,15
162,20
158,9
157,13
156,1
152,31
151,29
151,2
150,3
149,27
147,6
144,12
143,30
141,22
139,13
137,6
135,20
134,11
131,20
128,19
128,17
123,6
121,8
120,16
118,13
129,27
115,5
114,27
114,8
110,0
110,2
110,14
108,4
119,6
112,3
109,6
107,13
107,11
105,3
102,11
102,1
101,5
101,28
101,18
101,24
101,29
101,19
100,7
99,16
99,20
98,3
97,23
101,21
100,21
98,5
97,31
95,11
94,25
94,27
94,26
92,13
92,24
91,29
91,9
90,20
88,30
96,19
90,19
90,26
87,28
87,31
85,24
85,31
83,11
83,26
82,6
82,20
82,27
82,14
81,3
81,31
81,10
81,19
80,8
80,26
80,12
80,27
79,28
79,3
79,24
79,2
78,0
78,23
77,18
76,30
75,22
85,20
83,21
78,10
76,5
75,25
75,26
74,11
74,12
73,10
73,23
72,4
72,19
72,21
72,26
71,15
70,9
70,12
69,28
68,1
67,23
67,22
66,4
73,21
71,25
70,28
67,17
66,25
65,14
65,15
64,0
64,7
64,21
63,28
63,19
62,9
62,6
61,4
60,25
60,9
59,11
59,0
59,6
59,27
59,1
58,2
58,31
58,24
57,4
57,18
55,22
62,17
60,14
59,17
59,15
58,0
56,17
55,15
54,28
54,7
53,14
53,27
53,1
53,10
53,11
52,23
52,8
52,24
52,6
51,18
51,15
51,19
51,25
51,28
50,27
50,5
48,11
47,24
47,6
47,16
47,31
52,23
51,5
50,9
47,2
46,5
46,9
45,7
45,3
44,29
44,30
44,21
44,5
44,9
43,15
43,1
43,23
42,26
42,2
42,16
42,29
42,18
41,12
41,30
41,17
41,5
39,7
38,2
38,29
38,6
38,10
38,12
37,8
37,13
37,30
36,4
35,22
45,10
41,15
41,0
40,8
39,9
39,21
39,15
37,25
36,29
36,23
34,24
33,15
33,17
33,25
33,29
33,0
32,7
32,26
32,1
32,8
32,27
32,16
31,24
31,4
31,22
30,10
30,21
30,28
30,15
30,14
29,25
29,29
29,3
28,26
28,1
28,19
28,27
28,16
28,18
27,2
27,11
27,12
27,24
27,20
27,30
26,31
29,16
27,17
27,7
27,19
25,1
24,16
24,17
24,25
24,10
23,7
23,0
23,19
23,1
22,16
22,3
22,14
22,23
22,30
22,13
21,22
21,17
21,25
21,10
21,7
20,15
20,28
20,9
20,0
20,19
20,29
20,1
19,16
19,3
19,14
19,5
19,23
19,26
19,27
18,11
18,18
18,2
18,12
17,24
17,20
17,4
17,13
16,31
15,17
35,14
34,12
31,8
26,7
25,10
20,0
17,14
16,12
16,21
16,8
15,18
14,30
14,13
14,7
14,10
14,0
14,14
13,12
13,9
13,28
13,29
13,21
13,5
13,8
13,3
12,2
12,18
12,30
12,4
12,13
12,20
11,22
11,7
11,10
11,0
11,14
10,17
10,1
10,25
10,12
10,16
10,24
10,9
10,28
9,29
9,21
9,5
9,8
9,3
8,26
8,2
8,11
8,18
8,30
7,23
7,4
6,13
6,20
6,31
5,22
4,7
