seq_len,ch_idx
2048,13
2048,28
2048,25
1699,8
1383,1
1051,31
861,12
830,20
788,29
1147,13
1862,10
720,6
739,3
704,12
689,19
1180,17
700,30
674,17
660,0
662,25
654,17
873,19
659,30
657,19
621,11
654,14
621,4
702,16
590,23
599,20
592,14
580,11
650,24
578,21
573,26
567,29
759,26
559,20
553,11
552,23
526,22
2048,21
595,13
548,24
501,24
501,2
496,28
503,20
480,31
2048,7
679,18
666,28
480,21
469,14
464,10
625,10
571,16
457,8
1145,18
482,14
447,22
443,30
611,0
455,20
444,0
434,1
580,29
450,31
433,21
433,28
427,29
422,14
411,25
442,0
431,17
533,3
464,3
402,15
394,11
598,20
381,23
379,31
450,4
426,11
411,17
391,4
390,24
372,15
600,17
397,5
363,6
357,21
375,30
365,0
518,23
412,23
361,4
352,24
391,0
345,4
336,4
333,17
331,29
328,19
327,27
324,1
709,25
363,27
355,4
326,7
760,14
580,29
336,14
327,4
310,27
309,31
307,12
307,14
564,13
339,11
308,23
298,11
1363,15
432,5
340,22
333,24
306,23
294,27
286,16
837,5
287,24
283,9
283,15
278,20
1614,9
328,5
286,19
276,17
267,7
261,8
278,18
271,30
267,10
393,12
340,5
251,10
250,12
246,7
243,18
281,1
260,8
249,1
248,30
246,5
244,11
282,0
270,19
242,6
235,30
282,26
268,10
220,2
1091,29
287,16
224,5
210,30
205,4
203,12
266,7
238,20
227,7
222,22
218,28
204,30
201,4
199,1
199,7
194,23
194,22
193,10
259,2
198,2
194,8
189,2
186,24
184,6
233,15
192,18
191,20
188,15
186,17
183,25
180,5
220,27
184,22
179,31
177,27
173,4
171,15
166,21
162,4
161,22
240,1
185,21
165,22
163,30
158,12
191,15
170,15
165,16
162,23
160,11
160,22
155,15
152,16
270,1
197,23
166,1
160,11
147,8
143,9
141,4
140,1
139,23
138,5
138,7
136,26
131,11
219,31
165,0
158,29
154,22
138,26
136,24
136,31
133,0
133,9
131,22
130,4
127,12
548,26
252,18
199,2
136,0
133,20
126,29
122,9
121,23
119,2
118,24
111,18
798,3
358,16
273,26
227,3
197,12
175,16
162,26
137,0
137,7
131,9
119,19
113,3
111,14
110,28
110,13
109,22
108,12
108,16
104,15
226,14
194,5
144,11
129,19
124,14
111,21
107,27
106,15
105,5
101,11
101,26
484,3
141,28
110,26
105,3
99,6
94,10
94,21
93,28
91,29
90,12
90,16
90,26
90,11
87,30
84,2
84,24
258,9
181,10
161,6
159,29
96,22
96,27
80,26
78,5
76,9
74,3
603,6
154,27
118,9
107,2
100,24
100,6
93,7
80,25
78,27
71,9
66,2
65,24
64,6
221,6
95,16
91,6
78,1
64,0
56,18
698,27
417,7
92,31
84,3
59,9
53,26
53,16
53,5
48,1
47,23
45,31
44,3
177,8
126,8
93,8
79,19
54,6
54,22
45,12
41,8
40,19
314,25
179,13
61,25
56,27
54,8
42,19
40,10
35,28
35,25
34,13
33,6
26,22
22,27
21,12
21,19
21,8
258,2
67,2
54,31
47,2
21,31
20,28
19,2
19,27
17,9
17,31
133,18
123,18
41,18
35,30
22,21
14,2
13,16
13,18
11,5
6,30
1,3
