seq_len,ch_idx
301,4
207,18
195,10
180,15
179,30
182,27
175,20
165,6
162,6
153,9
153,24
142,14
130,26
129,16
123,7
119,17
113,28
109,11
106,1
110,5
107,18
104,1
103,17
101,28
101,18
99,31
98,16
98,5
95,29
95,5
93,17
92,31
91,23
90,30
88,4
84,12
94,2
82,20
80,25
79,18
75,7
73,27
71,22
71,31
71,5
70,7
69,14
68,26
65,4
66,15
66,0
64,3
64,13
62,11
62,28
61,9
59,17
57,4
56,10
65,21
55,8
54,2
53,9
53,11
52,19
51,1
50,20
50,26
48,12
49,0
48,22
46,6
44,11
44,0
42,22
41,13
40,31
39,10
38,23
38,27
37,6
36,19
36,8
35,24
35,0
33,2
33,21
33,8
32,24
29,10
28,12
28,3
26,21
25,25
25,3
24,19
24,22
21,12
20,25
20,29
19,26
17,23
15,27
14,20
24,13
20,29
16,14
15,15
15,16
14,30
14,3
13,13
13,19
13,25
12,29
11,8
11,21
11,23
10,2
10,24
9,9
9,14
9,1
9,7
8,15
7,16
7,28
6,30
