seq_len,ch_idx
432,18
315,6
295,20
279,27
280,28
262,31
237,14
236,22
223,21
221,31
215,25
208,11
210,9
206,25
204,9
202,22
197,0
185,15
197,8
190,14
185,6
175,3
173,1
172,11
166,20
161,30
155,17
152,19
150,14
148,27
147,31
146,24
144,14
140,8
139,6
142,23
137,13
131,17
130,23
130,31
127,22
134,13
124,15
123,13
123,30
120,1
120,2
119,26
119,10
116,13
113,3
111,18
111,23
110,13
110,0
105,12
104,29
103,14
100,24
100,7
100,14
99,6
99,25
99,23
99,16
97,26
97,6
103,8
100,28
98,5
96,2
95,24
94,21
94,27
94,28
94,5
93,4
92,8
92,25
92,7
91,22
91,10
89,30
89,8
88,12
88,26
88,6
88,27
88,17
87,19
88,24
84,17
83,0
83,23
82,30
82,29
81,1
81,9
81,14
80,0
80,2
80,24
79,30
79,13
79,4
78,29
78,20
76,19
82,11
79,22
78,25
76,18
76,31
75,15
74,2
74,5
74,10
74,4
73,19
73,14
72,20
71,15
71,22
70,12
70,30
70,17
70,24
70,1
69,16
69,19
68,26
68,6
78,7
67,2
65,1
64,10
63,17
63,20
63,26
62,0
62,8
62,7
62,19
62,9
61,3
61,10
61,17
61,29
61,27
60,31
60,11
60,8
60,1
59,19
59,9
59,3
59,23
58,16
58,18
57,21
57,25
57,27
56,31
58,28
58,21
58,18
57,16
56,7
55,28
55,9
55,21
54,4
54,29
53,2
53,16
52,19
52,1
52,8
52,9
51,24
51,26
51,13
51,12
50,25
50,2
50,16
50,7
50,1
50,17
50,28
49,0
49,24
49,26
48,27
48,12
47,25
46,31
45,15
45,18
45,6
47,11
47,15
47,28
47,21
45,30
44,22
44,6
44,7
43,16
43,2
43,11
43,0
43,1
42,17
42,21
42,4
41,25
41,18
41,10
41,22
41,31
41,6
41,12
41,7
40,11
40,15
40,0
40,1
40,19
40,17
39,29
39,20
38,25
38,30
38,13
37,3
37,10
37,23
37,4
36,5
35,7
35,4
35,5
35,12
34,16
34,17
34,0
33,5
33,23
33,30
33,20
33,25
32,13
32,3
32,12
31,29
31,16
31,7
31,21
31,17
31,0
31,2
31,5
30,11
30,15
30,19
30,23
30,30
30,20
29,28
29,8
28,9
28,13
28,24
28,27
27,31
27,6
28,3
28,5
27,12
27,16
26,2
26,26
26,4
25,11
25,20
25,8
25,9
25,22
24,12
24,16
23,7
23,29
23,2
22,26
22,4
22,10
21,3
21,11
21,20
21,23
21,24
21,8
21,13
21,9
21,27
20,22
20,18
20,14
20,5
20,16
20,7
20,29
20,2
20,26
20,4
19,10
19,21
19,3
19,1
19,0
19,11
18,20
18,23
18,24
18,8
18,13
18,15
17,28
17,30
17,9
17,25
17,27
16,22
16,18
15,14
23,5
23,29
21,3
21,10
19,21
17,15
17,28
16,18
16,4
16,5
16,29
15,3
14,10
14,12
14,21
13,26
13,15
13,19
13,28
12,27
12,18
12,31
11,14
11,4
11,5
11,29
11,3
11,10
11,12
10,21
10,26
10,15
10,19
9,11
9,24
9,28
9,0
9,9
9,1
8,23
8,27
8,30
8,20
8,18
7,22
6,31
6,14
5,6
