seq_len,ch_idx
2048,26
2048,26
1421,27
1005,16
932,11
1033,1
837,5
792,10
834,5
711,31
703,1
705,22
939,31
657,21
614,13
1705,12
821,29
608,19
590,27
659,16
1428,21
677,23
566,25
556,18
1113,31
579,25
550,20
558,3
551,21
531,30
497,30
495,10
544,13
473,27
494,2
465,18
1070,7
556,13
511,5
471,13
458,26
458,24
451,29
473,19
447,27
443,5
430,4
1040,7
441,10
410,21
407,10
404,22
425,7
414,24
404,28
400,19
1576,12
430,8
416,10
403,3
391,6
388,14
387,28
385,1
381,11
381,6
868,6
488,31
400,23
376,31
374,18
360,16
360,17
357,6
357,11
356,23
2048,13
637,14
420,16
359,10
355,6
354,3
400,8
372,7
359,4
357,19
349,31
347,7
346,14
345,11
342,3
337,19
1455,8
422,28
400,30
329,3
389,15
331,20
328,22
323,0
317,3
315,28
315,8
417,17
309,6
306,24
307,8
323,25
304,2
303,29
301,24
297,25
294,29
292,9
281,26
300,15
290,2
280,13
276,24
275,28
280,20
275,13
274,3
263,12
792,21
360,14
294,4
287,30
276,17
271,8
256,29
1541,2
534,9
396,2
283,23
270,30
261,15
243,23
242,9
274,0
249,8
249,25
247,0
246,8
240,21
240,0
238,6
834,18
265,30
238,22
237,30
235,29
230,15
228,19
221,18
749,5
516,1
268,28
265,15
239,4
230,16
219,31
218,3
215,0
214,30
376,14
235,14
215,5
214,14
213,22
212,25
210,5
205,11
201,9
311,17
242,4
241,15
208,5
207,7
197,20
197,27
194,17
192,13
191,14
1533,26
263,22
244,29
214,23
194,6
190,22
185,29
181,5
384,9
253,18
250,12
201,9
185,17
181,27
179,18
221,7
218,7
190,15
181,7
170,11
169,27
165,20
161,14
203,17
190,17
181,20
181,1
163,17
162,22
159,10
154,27
151,16
151,17
581,31
200,4
199,21
186,31
183,22
181,4
168,21
165,19
165,2
160,1
156,31
153,14
151,4
146,3
356,24
276,24
231,20
198,27
175,0
145,9
145,24
138,20
255,20
143,20
140,17
138,30
132,25
126,10
124,8
124,11
993,1
267,25
160,11
137,4
134,3
131,25
125,30
119,24
115,7
114,27
114,1
301,17
202,10
158,28
138,12
134,17
127,28
112,0
109,23
109,16
107,12
105,17
104,25
104,4
102,14
233,28
143,30
140,28
115,8
115,27
114,16
102,25
101,14
100,3
97,30
96,28
166,18
152,18
118,0
115,29
109,18
99,12
97,30
91,0
90,29
88,18
87,8
93,0
93,0
93,0
89,29
87,6
85,0
83,20
81,29
80,6
78,10
76,24
75,16
74,12
736,1
111,4
106,28
102,19
78,4
76,28
72,10
71,19
68,23
68,11
67,12
66,7
66,1
262,16
85,23
80,16
63,18
59,23
59,16
58,18
55,22
742,15
148,2
89,11
76,24
54,9
54,2
52,23
48,11
48,24
45,9
44,8
41,15
107,9
105,9
71,19
70,9
45,23
45,30
42,3
42,19
41,15
37,2
37,5
332,22
324,22
181,20
160,4
95,28
47,24
46,3
42,14
40,22
39,15
39,10
37,2
34,21
30,0
30,9
493,15
378,19
86,11
66,2
49,23
45,20
37,25
27,11
23,24
23,15
19,19
19,2
13,10
13,6
52,6
20,4
13,29
5,6
