seq_len,ch_idx
432,22
329,9
293,0
266,21
266,2
258,8
243,8
241,7
209,13
203,17
202,0
200,23
198,27
194,16
191,0
184,22
183,16
183,17
180,16
178,20
170,26
168,10
191,12
160,0
148,15
147,3
146,7
143,18
140,12
139,22
138,25
134,18
131,14
131,21
130,17
130,24
128,10
125,14
121,21
121,1
120,6
120,4
118,5
118,9
114,18
112,22
111,24
111,10
110,28
109,20
108,19
108,21
106,3
105,31
105,28
104,2
104,19
103,6
103,31
102,25
100,9
100,6
100,1
100,10
99,12
99,18
99,11
98,19
98,24
98,9
97,0
102,15
97,2
95,3
94,24
93,15
93,10
92,13
92,17
92,8
91,6
91,2
90,31
90,4
90,18
90,12
90,13
105,28
98,28
84,28
84,10
83,31
83,23
83,5
82,22
82,28
81,15
80,9
79,27
78,21
78,29
77,25
75,26
75,29
74,20
74,27
74,17
74,0
74,25
74,19
73,31
73,26
72,9
72,5
72,1
72,29
71,21
70,3
70,16
69,6
69,10
69,31
68,11
68,13
68,29
68,20
67,21
67,3
67,17
67,0
67,16
67,14
69,5
68,5
68,12
66,5
66,19
65,28
64,12
63,0
63,30
63,28
63,6
63,25
63,15
63,12
62,23
62,2
61,0
61,22
61,27
61,18
61,16
60,5
60,28
60,6
60,12
60,17
59,11
59,1
59,2
59,29
58,7
58,21
58,22
58,3
56,14
61,7
59,24
58,21
58,31
57,7
54,13
54,4
53,19
53,31
53,7
52,23
52,13
52,15
52,2
51,26
51,0
51,16
51,22
51,8
50,5
50,6
50,19
50,28
50,31
50,27
50,24
49,21
49,23
49,15
49,18
48,20
48,26
48,14
46,16
46,22
46,30
46,8
48,25
47,24
46,4
45,25
45,27
44,16
43,9
43,30
43,7
43,15
42,18
41,27
41,16
41,20
41,3
41,8
40,30
40,6
40,31
40,7
40,15
40,19
39,24
39,25
39,4
39,20
38,11
38,13
37,26
37,10
37,12
37,9
36,14
42,30
38,27
38,1
35,27
35,1
34,3
34,7
34,24
34,30
33,27
33,4
33,1
32,5
32,7
32,26
32,24
32,17
32,2
32,12
31,30
31,27
31,15
31,19
31,1
30,3
30,25
30,5
30,26
30,28
30,24
29,18
29,17
29,23
29,2
28,16
28,12
28,21
28,9
27,14
27,0
32,20
29,30
28,11
28,4
27,20
26,13
26,14
26,8
26,30
25,11
24,29
24,19
24,26
23,20
23,31
22,2
22,6
22,13
22,10
22,23
21,8
21,11
21,29
21,19
21,26
21,1
20,3
20,4
20,20
20,31
20,5
20,25
20,2
19,10
18,28
18,14
18,18
18,16
18,17
18,23
17,8
16,9
16,21
14,22
23,11
20,29
20,11
20,4
18,29
18,23
17,30
17,11
16,4
16,29
16,23
16,1
15,14
15,13
15,8
15,30
14,11
14,4
14,29
13,23
13,1
13,14
12,26
12,13
12,25
12,3
12,15
12,6
12,7
12,18
12,8
12,10
11,17
11,9
11,22
11,30
11,11
11,4
11,29
11,23
11,1
11,14
10,26
10,5
10,13
10,20
9,25
9,3
9,15
9,19
9,6
9,24
8,27
8,7
7,2
7,18
7,8
7,12
7,10
6,17
6,9
6,22
5,0
