seq_len,ch_idx
423,13
375,5
325,5
299,19
283,13
257,5
261,23
246,22
238,19
232,11
228,5
228,13
221,4
219,27
215,6
211,5
207,10
205,22
202,21
198,29
194,19
191,24
190,11
189,2
179,18
173,20
170,11
169,29
161,13
159,4
158,25
158,21
159,8
156,27
153,1
152,20
148,6
146,6
144,22
144,27
143,16
142,12
137,28
134,28
134,5
133,4
132,0
132,8
131,3
130,4
130,2
129,12
129,29
126,18
125,23
125,25
124,11
124,21
121,21
121,20
120,22
120,13
120,5
120,17
118,24
116,3
124,12
118,15
118,23
117,8
116,3
116,15
115,26
115,1
114,12
113,8
112,1
111,13
111,17
111,9
111,18
111,28
110,23
109,25
109,14
109,30
111,30
111,1
109,0
108,24
105,8
104,24
104,7
103,31
103,9
102,8
102,10
101,23
101,12
101,22
100,5
100,30
99,0
99,4
99,16
99,18
98,6
97,31
100,15
99,3
98,0
98,9
97,21
96,15
96,16
95,2
94,11
94,20
94,22
93,15
93,3
92,12
91,10
91,20
90,7
90,31
90,16
89,9
89,4
89,8
88,21
87,26
87,29
85,19
85,17
85,0
84,26
84,2
84,10
84,21
83,7
83,23
82,3
82,26
82,2
81,9
81,16
81,21
81,20
81,23
80,19
80,26
80,10
79,28
79,12
79,29
79,7
74,30
82,14
78,1
76,7
76,14
75,3
75,29
74,21
74,27
73,6
73,31
73,24
73,22
73,13
73,5
72,26
71,29
70,19
70,31
70,17
69,30
69,26
69,3
69,29
67,9
67,8
67,23
67,18
67,25
66,22
65,13
65,30
72,7
68,25
66,26
65,21
65,20
65,1
64,11
64,7
64,17
63,20
63,26
62,9
62,29
62,10
62,4
61,14
61,18
61,24
61,8
61,13
61,17
61,25
60,20
60,3
60,12
60,16
60,1
59,0
59,11
59,15
59,10
58,31
58,18
57,6
56,8
56,13
61,16
58,17
57,25
56,0
55,16
54,2
54,14
54,31
54,7
53,25
53,0
53,12
52,21
52,1
52,2
52,11
52,23
52,31
51,8
51,18
51,13
51,17
51,0
51,12
51,16
51,3
50,9
50,21
50,26
50,20
49,2
49,14
49,11
49,15
48,23
48,28
48,6
47,4
47,8
47,18
47,22
47,13
46,7
51,7
50,7
50,14
49,16
48,5
47,7
46,9
46,20
45,15
45,18
45,28
44,24
43,14
43,16
43,3
43,9
42,18
42,30
41,4
41,10
41,19
41,24
41,13
41,5
41,7
40,14
40,16
40,25
40,9
40,0
39,30
39,26
38,28
38,31
38,11
38,27
38,29
37,4
37,10
36,19
36,24
35,7
44,28
41,28
41,14
40,17
38,14
38,28
36,17
36,6
36,12
36,25
35,2
35,14
34,26
34,3
34,12
33,20
33,31
33,25
32,29
32,22
32,0
32,17
32,26
32,3
31,12
31,25
31,2
31,15
31,29
30,19
30,22
30,14
30,7
30,28
30,0
30,3
30,12
30,20
29,31
29,25
29,1
28,10
28,27
28,29
27,4
27,11
27,19
27,22
26,24
26,13
26,5
25,14
32,24
31,30
31,27
30,31
30,17
29,28
29,9
29,24
27,8
27,18
27,27
27,22
27,19
27,31
27,17
27,28
26,9
26,30
26,10
25,20
25,8
24,18
24,15
24,22
24,11
23,19
23,21
23,31
23,17
23,28
23,9
23,24
23,26
23,16
23,6
23,12
23,20
22,29
22,2
22,8
22,18
22,15
21,22
21,1
21,11
21,19
21,21
21,23
21,31
21,17
20,28
20,7
20,9
20,24
20,30
19,0
19,25
19,16
19,6
19,12
19,10
18,20
18,29
18,2
18,8
18,18
18,27
18,15
18,22
17,1
17,11
17,21
17,4
17,23
17,13
15,5
25,27
25,27
18,6
17,27
16,30
16,1
16,6
16,15
16,27
16,30
15,1
15,2
14,10
14,6
14,4
14,23
14,15
13,27
13,30
13,1
13,2
13,10
13,0
13,6
13,4
13,23
13,19
12,5
12,14
12,15
12,27
12,30
12,1
12,2
12,10
11,0
11,16
11,24
11,25
11,26
11,6
11,3
11,4
11,11
10,23
10,19
10,5
10,14
10,15
10,17
10,27
10,30
9,31
9,1
9,2
9,10
9,28
9,0
8,9
8,16
8,24
8,25
8,26
8,6
8,18
8,3
8,4
7,11
7,29
7,23
7,19
6,21
6,13
6,5
