seq_len,ch_idx
2048,26
2048,0
2048,21
2048,3
2048,15
2048,6
2041,8
1843,15
1803,18
2048,11
1607,13
2048,14
1574,15
1528,19
1457,19
1643,19
1287,12
1267,0
2048,1
1219,31
1185,16
1404,20
1258,6
1101,10
1093,25
997,31
995,25
918,22
913,23
887,8
864,4
871,2
864,2
830,25
835,4
893,28
752,7
747,20
687,0
671,11
667,11
607,10
587,17
572,28
528,16
509,30
503,1
1315,5
476,1
480,7
451,25
941,11
440,17
421,24
411,27
2048,27
421,21
377,17
534,16
411,22
398,9
371,23
370,9
2048,5
424,1
347,23
342,28
335,29
360,2
358,14
317,2
281,18
268,7
265,18
270,24
268,2
346,10
281,3
261,27
260,18
293,24
245,14
236,3
239,10
232,10
241,20
222,24
219,10
336,14
208,27
164,26
163,3
155,26
149,8
143,30
168,7
145,22
144,7
139,22
128,13
128,13
123,29
432,12
129,12
1561,29
108,12
100,13
333,28
263,28
165,17
118,17
93,31
77,17
152,22
105,12
217,24
86,24
70,24
60,7
51,31
63,30
59,30
34,30
506,9
47,9
30,9
28,23
19,4
