seq_len,ch_idx
1386,7
1123,7
896,1
955,11
862,8
854,29
1009,25
798,27
789,11
777,25
877,14
884,22
726,23
677,30
672,23
704,12
650,8
641,10
595,21
576,24
625,20
561,21
699,4
557,18
549,4
602,3
541,25
1032,12
538,31
512,7
1192,0
528,20
508,31
487,4
485,22
485,14
469,14
489,27
492,2
482,20
476,25
462,4
439,26
439,5
435,3
413,8
441,9
410,26
418,26
545,13
404,13
402,21
395,5
389,23
831,11
371,21
479,19
421,19
410,6
400,19
399,10
392,5
387,16
384,11
378,28
475,11
390,16
377,11
367,28
361,14
353,8
522,31
374,30
351,23
345,19
344,31
454,16
368,16
355,3
353,2
350,28
344,19
339,30
338,21
333,3
367,28
335,10
333,13
329,10
327,28
327,18
325,31
324,6
333,9
322,19
317,13
312,6
361,7
341,7
337,17
337,11
330,7
329,21
326,9
324,24
363,6
306,24
300,29
323,23
304,13
303,4
302,14
299,24
295,1
293,5
292,22
290,10
289,16
282,4
298,14
295,19
285,22
281,19
278,29
298,31
275,2
271,15
270,10
269,6
266,28
265,18
273,5
267,23
267,22
262,0
261,8
258,28
258,19
257,13
291,18
274,16
265,30
255,13
247,16
244,23
258,28
257,14
249,31
239,3
255,8
239,13
221,23
274,31
269,0
247,26
244,15
230,14
230,16
216,0
216,26
224,13
217,23
213,22
255,1
229,0
218,2
214,20
208,31
201,22
231,4
209,17
208,25
208,31
197,14
196,22
191,17
188,21
298,6
194,22
193,6
188,14
180,18
179,1
178,4
176,17
175,20
171,15
480,5
227,26
197,7
186,17
174,5
172,21
171,6
169,17
166,1
273,12
239,31
229,17
192,28
190,5
173,20
171,8
159,21
157,24
154,7
189,2
177,12
168,2
162,16
149,27
149,1
148,28
146,5
142,2
364,25
170,15
166,25
151,13
145,23
132,26
132,15
273,29
141,24
138,20
135,29
134,5
133,26
129,15
121,4
212,15
147,16
134,15
132,16
129,15
128,6
127,13
125,1
123,2
123,16
119,10
119,18
1481,27
418,5
160,26
130,12
128,21
119,9
117,5
117,26
116,18
111,12
107,9
178,8
128,30
114,8
111,0
108,12
105,29
105,9
95,30
95,3
95,27
92,11
92,5
92,26
523,24
193,8
125,18
99,9
98,24
98,25
97,27
96,26
88,28
88,8
81,2
290,27
96,27
92,1
85,12
84,20
84,24
82,27
78,1
76,12
161,9
140,30
100,6
92,22
89,30
86,11
85,26
72,1
69,6
66,9
62,0
528,0
328,2
136,0
112,2
76,0
65,10
64,11
63,2
62,0
59,8
58,24
206,4
158,18
76,17
73,20
60,4
59,25
55,26
55,0
54,9
47,18
44,17
138,17
103,17
72,10
62,3
61,17
55,15
51,24
48,10
48,27
47,22
47,3
47,19
45,7
45,17
40,15
38,2
36,24
34,6
33,10
1033,9
137,20
102,1
63,20
55,12
52,29
50,19
34,15
25,1
24,6
24,9
21,20
497,29
129,30
102,29
81,30
55,3
44,29
43,30
39,3
33,29
29,30
28,18
26,3
26,29
24,12
23,22
22,13
21,16
20,23
19,17
16,30
16,18
46,28
36,19
30,14
29,15
29,3
27,10
26,28
21,21
19,19
11,25
10,14
8,15
8,18
