seq_len,ch_idx
980,24
770,31
758,31
734,9
633,6
573,13
580,14
532,26
545,18
442,8
758,8
415,11
431,16
400,17
397,20
407,7
376,21
365,12
386,29
414,19
470,2
342,2
357,1
337,18
322,3
312,11
335,23
280,9
276,3
491,28
306,10
301,28
236,5
228,25
206,1
227,27
204,25
183,16
167,30
166,17
157,15
155,15
152,0
182,26
138,27
136,22
945,4
151,13
642,22
105,7
626,0
113,15
140,12
100,14
130,29
88,19
81,27
58,10
94,5
63,21
50,5
140,30
14,23
29,20
