seq_len,ch_idx
2048,27
2048,22
2048,14
2048,11
2048,31
2019,9
2048,28
1592,29
1523,25
1478,8
1438,19
1379,4
1400,20
1607,23
1183,1
1085,3
1153,2
970,21
871,7
860,21
1073,1
901,5
809,24
578,13
517,30
474,18
562,18
394,6
454,18
376,3
383,6
387,18
341,16
931,26
2048,16
299,30
284,12
264,17
305,30
236,6
237,17
237,12
218,12
230,24
174,13
152,30
136,0
257,0
184,0
138,10
99,10
95,10
100,15
532,15
42,5
31,15
21,0
96,26
61,13
21,12
15,17
38,7
29,10
23,17
