seq_len,ch_idx
2048,5
1193,27
1000,14
961,9
788,10
772,18
766,26
758,27
946,15
734,28
725,10
722,26
660,0
648,7
625,12
603,3
591,25
641,2
569,20
582,15
548,15
706,3
527,0
525,17
545,24
521,16
532,12
532,29
1589,21
1181,11
557,1
453,23
451,23
423,11
1937,6
1146,11
417,1
413,23
403,12
399,26
392,8
384,19
374,13
407,4
373,26
361,25
365,7
360,28
898,11
367,14
358,1
348,4
397,24
345,0
344,16
334,0
821,29
334,8
323,10
322,6
485,30
393,19
343,12
326,30
320,12
309,19
309,24
307,15
321,28
304,8
293,13
299,10
332,13
314,17
298,13
291,15
284,2
283,9
276,18
271,22
2048,31
1594,15
296,18
282,16
263,24
260,13
253,24
251,19
250,13
250,17
247,7
256,7
238,22
237,29
388,20
258,29
228,8
710,1
505,1
449,7
436,22
275,14
258,23
257,1
241,31
239,7
228,24
224,22
219,18
229,14
208,4
206,23
204,29
202,4
199,23
191,16
1041,5
504,20
247,25
242,20
214,5
201,13
198,30
198,8
191,20
188,5
272,4
220,4
214,4
207,25
193,4
185,16
175,4
499,16
240,30
181,4
171,28
169,25
642,27
219,27
208,16
189,18
166,17
165,27
162,23
160,14
159,16
1748,29
179,14
156,30
141,18
703,9
183,24
181,24
170,10
160,3
157,9
151,20
147,21
143,23
140,14
138,18
136,7
134,17
131,13
138,20
136,9
135,20
135,9
132,22
125,20
125,23
626,10
149,3
135,24
127,7
123,16
111,9
228,0
208,26
146,0
144,26
118,26
118,8
116,3
114,21
107,17
106,13
141,30
107,21
101,31
100,30
95,0
94,18
92,14
152,25
134,25
95,28
93,6
244,28
92,12
91,19
85,13
83,20
80,0
79,24
77,7
77,3
73,12
145,19
119,2
110,19
76,8
71,2
71,18
61,19
152,6
67,31
67,6
65,31
55,25
51,30
73,22
71,3
64,22
63,28
58,6
54,3
723,2
517,31
49,5
49,8
117,22
81,28
51,0
28,17
172,2
88,2
57,21
42,30
41,25
23,22
21,19
21,2
13,21
795,17
127,8
54,1
38,22
22,19
21,30
20,8
16,21
16,28
12,12
8,14
