seq_len,ch_idx
2048,7
2048,1
2048,20
2048,30
2048,14
2048,14
2048,12
2048,8
2048,12
2048,10
2048,17
2048,13
2048,0
2048,7
2048,1
2048,13
2048,20
2048,19
2048,31
2048,26
2048,25
2048,18
2048,12
2048,5
2048,18
2048,27
2048,24
2048,3
2048,6
2048,9
2048,9
2048,30
2048,10
2048,5
2048,21
2048,29
2048,15
2048,10
2048,13
2048,13
2048,29
2048,21
2048,27
2048,15
2048,21
2048,5
2048,16
2048,21
2048,17
2048,10
2048,21
2048,19
2048,13
2048,14
2048,27
2048,28
2048,23
2048,18
1989,7
2048,2
1958,31
2048,22
1924,17
2048,27
2048,6
1891,29
1820,14
1779,1
2048,10
1761,6
1931,18
1732,6
1755,13
1696,13
2048,7
1657,4
1616,21
1601,11
1588,4
1564,0
2048,20
1550,3
1531,9
1589,1
1600,24
1477,24
1468,26
1488,5
1502,7
1445,14
1442,5
1502,0
1432,0
1452,0
1450,5
1436,2
1422,29
1668,3
1492,3
1391,8
1464,23
1372,26
1365,11
1348,24
1346,26
1330,9
1316,22
1299,3
1291,9
1272,6
1258,24
1629,4
1237,4
1216,26
1205,8
1214,15
1189,8
1185,4
1180,11
1170,14
1245,19
1205,22
1163,31
1155,22
1151,26
1152,15
1124,22
1121,28
1111,30
1109,24
1220,2
1113,2
1093,22
1084,29
1076,16
1074,13
1210,12
1288,2
1058,26
1041,3
1054,6
1191,16
1605,23
1040,7
1026,24
1010,22
1011,22
1069,9
1020,6
1025,24
999,25
970,6
952,31
988,15
968,15
962,8
950,16
958,16
949,23
901,30
897,2
894,12
876,8
870,7
890,2
852,17
851,28
844,17
1295,2
1193,2
1051,30
1046,19
1416,30
798,14
787,31
787,14
785,28
782,10
818,17
811,6
788,11
860,10
872,4
824,4
741,30
774,5
1228,5
806,16
726,6
718,28
718,29
710,25
734,26
705,3
696,26
778,0
739,0
680,25
677,20
734,17
703,22
654,20
651,25
699,28
2034,30
638,17
621,24
641,8
630,6
642,7
616,0
723,18
603,18
586,18
571,24
969,29
609,22
579,29
564,17
563,5
556,0
554,6
821,20
560,20
549,0
536,14
535,5
513,5
524,31
513,31
512,31
507,3
502,31
628,3
534,3
512,18
507,29
505,26
652,18
523,19
502,14
489,27
483,20
484,17
473,31
468,22
467,12
461,12
455,23
516,16
463,20
459,16
456,20
452,2
444,31
441,16
441,11
492,8
478,17
440,31
439,16
1541,17
561,18
454,18
438,17
434,10
405,4
401,22
477,20
420,20
406,17
393,20
393,28
419,22
411,11
388,11
397,16
380,16
1283,16
406,11
403,28
377,1
375,16
371,11
370,25
365,2
577,0
369,31
359,0
431,4
360,1
349,31
348,4
502,9
408,9
363,31
350,4
347,2
347,14
342,15
338,1
383,3
328,3
1047,19
366,19
331,31
325,22
321,17
321,19
321,3
1143,2
365,23
325,23
307,2
464,12
322,23
305,25
298,8
295,1
294,23
291,25
321,11
301,25
297,19
294,9
289,4
281,4
806,12
274,18
391,20
287,31
274,20
273,12
271,10
265,22
260,12
255,8
253,10
258,27
1276,25
253,28
250,19
247,23
235,28
234,19
274,24
234,25
225,28
225,1
544,23
436,23
270,3
234,23
232,3
226,23
223,11
222,3
212,24
266,25
218,25
215,21
213,25
212,25
205,21
668,8
269,8
262,28
228,29
215,7
191,25
460,16
291,16
277,16
230,1
228,16
198,1
191,15
201,15
183,19
178,15
178,19
178,23
177,16
310,11
191,1
189,0
187,4
184,11
181,31
180,1
172,21
172,23
165,11
204,15
188,15
178,15
171,15
158,15
1485,15
166,9
145,31
145,9
143,27
212,8
159,24
157,24
151,8
150,19
144,24
142,9
140,12
139,27
150,19
136,21
136,13
126,19
125,16
218,25
205,31
146,22
133,25
132,31
127,4
119,28
188,23
172,29
148,23
126,29
122,21
116,25
108,15
108,4
103,22
773,7
215,25
152,25
107,8
99,20
97,7
97,25
508,27
338,27
242,11
150,27
94,29
93,11
90,29
90,27
96,27
88,29
79,5
77,11
77,23
76,4
74,27
1441,1
125,1
83,1
83,1
77,27
126,8
77,8
75,19
63,27
62,20
59,18
57,9
55,12
546,28
51,28
49,28
49,28
48,0
100,28
85,12
60,30
57,28
53,27
50,12
39,30
107,11
96,28
90,11
62,27
62,10
33,28
30,11
26,27
25,8
24,12
24,21
478,30
55,30
47,10
41,23
25,12
22,30
22,10
22,23
18,12
17,30
16,20
2048,9
75,26
58,11
30,26
14,11
11,26
7,11
3,19
2,26
2,18
