seq_len,ch_idx
336,19
318,1
271,8
251,26
222,11
209,11
185,23
172,7
155,20
151,16
147,12
145,24
118,6
115,29
111,29
111,10
111,24
110,17
111,25
102,29
101,16
95,1
94,8
97,20
95,25
94,0
93,20
93,27
92,14
89,24
91,18
88,2
86,12
86,22
84,25
83,21
82,24
82,9
79,8
78,22
78,11
77,30
76,5
75,5
73,6
69,7
68,26
68,1
64,27
64,2
63,3
63,6
62,10
62,25
61,31
59,7
59,21
57,22
57,30
61,28
60,30
54,31
54,3
53,30
52,21
52,27
51,0
51,5
50,18
49,15
48,23
50,4
49,4
42,4
42,18
40,14
40,17
37,16
37,26
36,19
36,0
34,9
33,0
32,21
31,9
31,14
31,17
30,22
28,7
28,16
26,13
26,13
26,10
24,23
24,28
23,4
22,13
22,14
21,15
21,31
21,10
20,27
20,6
19,12
19,23
18,20
18,26
18,29
18,19
16,1
16,11
26,15
21,28
19,3
15,2
13,13
13,15
13,28
12,3
12,31
12,2
11,9
11,17
10,18
10,5
9,12
9,19
8,8
