seq_len,ch_idx
2048,15
2048,16
2048,30
2048,8
2048,5
2048,12
2048,14
2048,5
2048,17
2048,13
2048,8
2048,24
2048,14
2048,3
2048,31
2048,9
2048,8
2048,10
2048,2
2048,9
2048,8
2048,0
2048,0
2048,8
2048,10
2048,4
2048,20
2048,24
2048,22
2048,15
2048,5
2048,11
2048,31
2048,29
2048,18
2005,10
2032,23
2016,20
2048,26
2048,1
2007,12
1936,26
1953,14
1794,5
1757,23
1711,7
1689,14
1701,27
1593,28
1588,7
1710,31
1516,31
1729,7
1460,27
1451,29
1441,11
1440,27
1439,9
1426,24
1961,28
1393,20
2048,20
1378,11
1351,0
1349,3
1341,7
1320,11
1289,13
1289,13
1473,2
1299,25
2023,11
1203,25
1563,2
1207,4
1161,27
1139,21
1127,21
1389,1
1093,9
1087,9
1085,23
1084,21
1102,24
1100,26
1039,20
1015,27
1189,30
992,2
985,27
982,30
942,13
938,15
994,24
920,4
911,22
910,30
958,24
893,9
898,25
893,3
880,16
878,1
878,11
876,23
873,25
985,11
860,0
874,19
871,13
894,15
852,28
844,29
817,18
912,22
833,13
819,9
805,9
806,25
796,0
793,0
785,0
813,27
779,2
766,2
776,9
763,27
759,15
751,16
743,1
736,16
863,22
727,24
733,27
757,19
725,21
702,24
696,31
686,3
670,3
667,12
663,17
666,4
663,17
663,4
642,3
639,4
2048,12
683,15
667,19
628,3
632,4
594,13
586,22
631,19
588,29
581,4
567,29
565,6
554,4
552,13
544,3
537,3
528,28
520,21
513,18
512,13
662,4
552,30
504,15
503,30
498,26
481,29
479,30
546,16
465,21
454,16
2048,19
788,22
453,21
450,29
505,16
440,28
747,18
484,0
452,21
440,19
437,7
1016,29
480,1
467,17
448,29
422,17
428,25
537,18
527,3
407,18
406,6
401,18
399,6
945,10
405,10
394,18
502,29
386,3
383,21
381,24
371,25
1967,25
382,21
378,18
374,7
368,9
409,17
368,17
367,28
351,25
376,2
363,6
352,17
345,2
373,13
341,16
337,13
335,20
335,10
386,19
364,31
337,5
354,28
333,12
328,28
325,12
466,16
314,16
309,10
358,14
313,14
312,28
306,16
304,10
303,4
303,11
302,14
301,28
295,16
349,5
283,5
308,22
278,12
373,15
266,15
445,17
261,17
259,17
259,17
257,6
253,22
269,22
552,23
347,21
367,5
255,6
240,21
235,5
231,26
221,21
356,23
228,5
292,6
235,28
217,29
213,4
195,12
2048,6
215,30
209,20
202,17
494,23
199,26
187,23
178,7
175,3
175,26
173,21
235,26
216,26
186,26
182,30
171,22
170,30
178,26
178,10
146,26
352,12
146,22
139,28
517,20
358,1
230,20
133,30
126,1
125,20
2048,8
158,26
112,28
1829,29
390,25
289,25
140,25
107,12
105,1
1226,7
965,7
249,30
150,30
107,1
106,3
100,10
91,23
200,6
133,6
121,6
101,22
91,7
88,19
85,18
421,18
290,18
86,23
77,6
75,18
272,14
82,17
78,14
73,17
70,14
75,17
64,1
58,23
60,1
56,1
53,12
52,10
43,1
43,12
259,6
174,31
98,6
76,31
69,15
47,6
45,21
44,18
41,10
37,31
34,15
31,2
147,6
79,22
71,0
41,6
39,17
35,22
34,15
32,19
29,0
26,6
96,19
77,19
34,19
33,2
33,19
25,26
21,23
15,28
159,16
88,19
81,1
55,16
49,19
48,1
15,18
4,30
