seq_len,ch_idx
2048,24
2012,1
2006,31
1274,1
1076,20
998,21
925,23
878,29
857,4
853,23
916,2
827,5
812,17
795,27
782,29
762,24
1367,18
775,11
752,24
740,16
722,13
710,30
700,24
737,20
694,11
681,10
648,10
1723,12
618,9
611,26
742,11
615,21
601,6
1426,15
634,16
592,30
573,10
560,24
567,21
556,19
542,21
542,22
537,23
534,28
531,30
1140,8
531,29
562,31
2048,2
546,9
514,4
658,9
524,6
519,27
507,6
500,5
497,11
524,22
511,8
479,25
476,24
818,7
610,18
545,11
481,13
463,7
457,4
456,15
972,12
566,14
513,22
444,28
439,18
449,8
447,28
436,26
422,20
420,1
426,12
419,3
410,6
439,4
429,25
405,22
400,10
398,29
396,4
556,30
459,7
409,29
407,30
402,29
395,24
391,30
390,28
477,5
414,21
413,23
407,10
386,21
382,28
380,15
379,13
367,1
774,19
436,19
385,13
371,3
361,19
357,15
379,22
360,22
350,8
345,25
341,27
2048,25
550,26
360,19
351,22
350,26
344,3
338,14
784,26
374,21
336,27
334,11
323,27
321,20
829,22
427,10
357,6
343,22
331,16
328,10
326,7
321,5
318,8
317,18
316,6
315,27
317,0
313,2
310,0
305,5
306,19
304,21
295,6
294,0
394,24
379,18
328,5
305,31
299,11
288,0
285,16
285,18
282,14
293,22
293,13
291,5
285,28
280,29
278,12
322,5
305,3
301,18
292,9
284,22
283,5
280,13
280,3
273,0
273,14
266,31
2048,8
975,5
319,12
278,1
277,18
276,15
273,16
265,12
258,15
255,16
252,23
1540,25
635,2
379,2
300,29
266,2
248,16
2048,13
1326,18
275,0
255,29
253,21
251,9
250,0
249,7
238,9
237,10
275,4
255,5
250,0
245,3
238,20
237,4
233,25
232,5
231,0
230,16
225,9
223,17
221,31
549,4
262,30
244,28
232,4
231,20
229,0
226,28
223,21
223,6
219,30
976,9
257,2
224,25
215,28
214,14
209,6
207,20
205,23
203,1
201,25
1589,17
375,23
332,16
248,29
229,10
222,22
220,19
217,18
211,6
210,23
207,9
198,25
197,8
757,27
209,14
208,31
208,18
205,28
195,14
194,31
194,3
193,18
191,4
190,27
186,5
2048,8
233,20
196,29
193,27
188,17
186,26
181,24
179,8
178,20
175,22
172,31
2032,3
469,28
434,13
235,28
223,31
221,18
204,6
187,23
183,7
177,11
176,4
172,13
172,1
170,14
164,10
163,16
1246,12
236,15
200,12
199,24
189,15
182,7
181,17
176,30
176,12
173,24
164,14
160,31
159,10
159,15
158,29
669,7
250,13
201,0
162,11
153,12
153,13
153,1
150,26
148,0
146,5
442,0
350,17
188,0
173,18
154,17
149,30
146,3
141,0
141,5
141,31
139,15
133,23
417,9
152,26
141,16
135,17
135,7
131,9
131,6
127,21
125,3
124,27
123,0
122,28
182,27
171,27
159,21
143,27
131,17
125,22
116,13
113,30
111,16
111,15
236,19
225,19
219,19
218,14
162,19
137,7
127,14
117,16
115,28
115,19
113,22
109,23
108,3
106,26
363,12
209,3
178,11
154,12
133,30
118,1
108,0
99,7
97,3
96,5
92,31
91,17
475,15
193,23
130,21
117,28
116,3
113,15
108,23
105,9
97,21
97,30
96,0
92,14
90,28
89,3
89,19
85,15
83,31
83,23
256,6
210,11
194,4
112,7
90,6
88,27
82,11
79,4
79,25
72,7
343,14
95,14
90,19
68,27
67,29
66,26
64,25
63,14
61,19
61,27
285,1
161,4
101,1
81,2
75,6
74,31
71,4
65,9
64,26
62,1
62,2
62,8
61,0
56,16
55,6
1870,20
394,10
150,29
98,29
63,10
62,13
51,28
51,23
50,3
46,29
381,2
116,2
110,4
90,15
71,2
51,6
44,4
44,15
43,29
43,11
40,21
40,2
38,1
36,12
36,25
36,6
33,28
33,31
33,19
31,4
111,7
59,20
48,7
47,26
44,20
41,7
39,26
37,10
36,9
30,30
30,20
27,13
24,7
22,16
21,26
373,17
117,17
72,17
62,10
53,25
46,14
27,17
26,9
25,10
23,11
23,2
23,5
21,13
20,25
19,8
18,14
18,7
16,26
15,16
13,17
11,9
287,14
175,26
143,16
126,19
89,30
78,23
41,11
37,15
36,1
31,24
24,14
19,26
17,16
12,0
11,17
10,19
9,30
8,27
7,28
5,23
5,31
1,11
